region,week,title,artist,url,best_viral_rank,avg_viral_rank,viral_days_on_chart,breakout_probability
Finland,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,44,47.2,5,0.22312406450935637
Germany,2021-12-13,Can't Get You out Of My Head,Glimmer of Blooms,https://open.spotify.com/track/5txWBmYDYOXulUabyQvsU3,43,45.4,5,0.22309513458178623
Belgium,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,49,49.0,1,0.22309442406033134
Finland,2021-12-13,Munatoti,"Teflon Brothers, Spekti, Petri Nygård",https://open.spotify.com/track/6rQIoiIXrECnSfQj9MNDQ4,29,35.57142857142857,7,0.2225517456846867
Argentina,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,45,46.666666666666664,3,0.2224217212033032
Russia,2021-12-13,LOST IN PARADISE,"ALI, AKLO",https://open.spotify.com/track/7kRKlFCFLAUwt43HWtauhX,45,45.5,2,0.22220710804103244
Colombia,2021-12-13,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,46,48.0,2,0.22220293566808652
Germany,2021-12-13,Тает лёд,Грибы,https://open.spotify.com/track/0cItyj95uqYjvYGchMLzIh,32,41.833333333333336,6,0.22157959444740397
France,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,44,45.333333333333336,3,0.2215188190622356
Colombia,2021-12-13,Otra Cosa,"LEGEND EFFECT, El Gerard, Roblez, Chris Lujan",https://open.spotify.com/track/2sNfzCn4Cx0hVCkTaB3gab,47,47.0,1,0.22143754078300446
India,2021-12-13,Like My Father,Jax,https://open.spotify.com/track/5YVmHTAsdWnoanWXB7AwZX,29,32.142857142857146,7,0.22143263187147874
India,2021-12-13,All my friends are toxic - Slowed Remix,Rila Kuma,https://open.spotify.com/track/7BeDlvUSWsTROXOg5KBqlq,42,44.5,4,0.22128538117844992
Argentina,2021-12-13,Don Omar Rkt (Tengo el Pure),DJ Sebas,https://open.spotify.com/track/5boDCW4sxO9DQBlnwJuvpF,46,47.0,2,0.22118906546334097
Canada,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,45,48.0,3,0.22105739605357078
Australia,2021-12-13,4am,JBee,https://open.spotify.com/track/3jTWd38NseaNnSuIK2Ybsp,42,44.333333333333336,3,0.21958426876407977
Denmark,2021-12-13,Tell Me Something Good,Ewan McVicar,https://open.spotify.com/track/5krhFNgUcYHwXlNPJJYzFM,46,46.75,4,0.2189099408738822
India,2021-12-13,Darkhaast Lofi Mix,"Harshal Rajput, Lo-fi 2307",https://open.spotify.com/track/1H76addZKd91j1BatYNzhv,46,48.25,4,0.2188861897683335
United States,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,49,49.0,1,0.21809813222715538
Sweden,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,44,47.166666666666664,6,0.21731589208223714
Denmark,2021-12-13,Snakes (from the series Arcane League of Legends),"MIYAVI, PVRIS",https://open.spotify.com/track/7LmyUD78mtwBDzgVV4P5F4,31,36.2,5,0.21686046240398343
Denmark,2021-12-13,Flowers (Say My Name),ArrDee,https://open.spotify.com/track/2BzAGK3lEZAQz5cU0Ae1wd,46,47.0,2,0.216658612005886
France,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,46,47.5,2,0.21657884300403424
United Kingdom,2021-12-13,Chaise Longue,Wet Leg,https://open.spotify.com/track/7iqAuZe5yS0suLQcFfVK39,45,47.5,2,0.21646462708095354
India,2021-12-13,No Lie,"Sean Paul, Dua Lipa",https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA,37,37.5,2,0.21623566373854056
New Zealand,2021-12-13,Breathe,Samson Live,https://open.spotify.com/track/1nR1mH7Izo9Qqxm7UH7vga,43,44.0,3,0.21613089043942546
Sweden,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,49,49.5,2,0.2158108370556843
New Zealand,2021-12-13,Baby We On (feat. EJ),Lisi,https://open.spotify.com/track/6B2XQVpketLZ87ave84dj3,33,38.333333333333336,6,0.21446678165539246
Norway,2021-12-13,Loud Luxury 2022,"Ballinciaga, Kevin Lauren",https://open.spotify.com/track/3IVkcYvMiqvRKa4ip0E7a8,37,43.4,5,0.21444815330716885
France,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,47,47.5,2,0.21353787080214437
Argentina,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,49,49.0,1,0.2132735195778122
Denmark,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,47,48.0,2,0.21254469062869463
United Kingdom,2021-12-13,Underground,Cody Fry,https://open.spotify.com/track/4An9H5fsEyJZTXtclokIaL,47,47.0,1,0.2125114463472551
Finland,2021-12-13,Siluetit,Samir Kallio,https://open.spotify.com/track/4iqiFcUK7RZub9jBUAos7G,36,40.5,4,0.21133942025208766
Colombia,2021-12-13,Quien TV,Blessd,https://open.spotify.com/track/2ThSBT4fDS83BWu3iMjMRn,50,50.0,1,0.2112438850804698
Denmark,2021-12-13,Lev Mette,ADHD,https://open.spotify.com/track/3aCZ0tvIQIdR8sGuxW0gKp,41,43.666666666666664,3,0.2111694903713501
Japan,2021-12-13,ロウワー,ぬゆり,https://open.spotify.com/track/3eIGW5DUVP5zkGFXZSZQ6o,36,41.666666666666664,6,0.21111431572223024
Japan,2021-12-13,Brighter,INI,https://open.spotify.com/track/75pyJxymc3moUrNpFZ8DQe,38,43.0,4,0.21067064477084915
Japan,2021-12-13,Rapport,キタニタツヤ,https://open.spotify.com/track/0e4HssKedndIhLoDpkwBNH,41,42.0,2,0.21031436252143995
Netherlands,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,39,39.0,1,0.21027451080214943
Switzerland,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,35,40.666666666666664,3,0.20985467520986245
Denmark,2021-12-13,Der' Noget I December,Rasmus Seebach,https://open.spotify.com/track/0wm3wOmYpTILjqyHzDDJIp,42,45.166666666666664,6,0.20934246867364067
Japan,2021-12-13,Cardio,INI,https://open.spotify.com/track/4R2QFCS5QPBtox6idw9Qz2,37,41.166666666666664,6,0.2092058123505542
Philippines,2021-12-13,SCIENTIST,TWICE,https://open.spotify.com/track/2J0TRU2EDG29qlmxdGa4xa,49,49.0,1,0.20752099641122154
Australia,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,47,47.0,1,0.2074314313318274
France,2021-12-13,Los Angeles,Siaka,https://open.spotify.com/track/4GB4R2CJe5kLrjWTusDR8p,50,50.0,1,0.20565787028225807
India,2021-12-13,Toxic,BoyWithUke,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,23,27.142857142857142,7,0.20561847575315384
Germany,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/6J4XizhuOlKmPWykPrHIrV,41,41.0,1,0.20527065698619554
New Zealand,2021-12-13,Seventeen Going Under,Sam Fender,https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ,39,42.0,2,0.20390917956498433
Netherlands,2021-12-13,4:00A.M.,Taeko Onuki,https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,41,41.5,2,0.20166394900034684
Norway,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,43,46.0,2,0.20148558942227793
Norway,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,44,44.0,1,0.20109914972039994
Netherlands,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,38,44.0,7,0.20025369978564347
Poland,2021-12-13,Toxic,BoyWithUke,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,48,48.5,2,0.19839912079471853
Germany,2021-12-13,Ma colombe - German Remix,"Nej, Lune",https://open.spotify.com/track/3eHXManuHWprZC5hBTGwE4,45,49.2,5,0.19834464003920893
Finland,2021-12-13,Robben,Costi,https://open.spotify.com/track/2WoXhULTP2Dg0ZLwy5KlBv,49,49.0,2,0.19752949367314931
Japan,2021-12-13,薄明,"KIRINJI, Maika Loubté",https://open.spotify.com/track/5rpjOYav3yLcWspvPZ5Crd,45,46.0,2,0.19730693809693264
Turkey,2021-12-13,Bi'şey Mi Var?,The Punk Panther,https://open.spotify.com/track/6W28nidwpkmBlnSABjZTX2,48,48.5,2,0.19690329610155732
Spain,2021-12-13,Guts & Griffith (Feat. Rojuu),"Sticky M.A., Fabianni, I-Ace",https://open.spotify.com/track/6lI417p9drLtUwC05byW0E,49,49.0,1,0.19582452200024386
Netherlands,2021-12-13,For Granted,Lauren Spencer-Smith,https://open.spotify.com/track/3gMqdmE56zR4DyW1K0eClV,42,45.333333333333336,3,0.19571801260137234
Norway,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,46,46.0,1,0.19473544664722667
Switzerland,2021-12-13,lost souls (with Brent Faiyaz),Baby Keem,https://open.spotify.com/track/02rdXe0KhMe8p6ZHzYtuw0,47,48.666666666666664,3,0.19445340986411758
Finland,2021-12-13,Hey Ho,Aslak Trude,https://open.spotify.com/track/1mlP7iqVLZMYryuispoFBE,44,46.5,2,0.19414465680189993
Switzerland,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,41,41.5,2,0.19403039340725012
Spain,2021-12-13,Decapitamos Una Gallina - Special RemixVersion,"Willi.Ch, John Pollôn",https://open.spotify.com/track/3anZBPOj2t4X1H1cQp5rrT,50,50.0,1,0.1926871141931307
Russia,2021-12-13,Новый год,VESNA305,https://open.spotify.com/track/3NxIbHwj2cimcm0O89XQZo,39,42.75,4,0.1919790866756792
Denmark,2021-12-13,Toxic,BoyWithUke,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,38,44.25,4,0.19186592379829237
India,2021-12-13,Rich Boy,loverlux,https://open.spotify.com/track/4Viix1vJBcuBDjZ48lwcLc,43,44.666666666666664,3,0.1913550084184026
Sweden,2021-12-13,Misstänksam,Lucas Sunday,https://open.spotify.com/track/6s2p60EDg5d03ep62OtBmy,42,44.666666666666664,3,0.1907463476353991
Japan,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,31,38.0,5,0.1902017512942005
India,2021-12-13,The Good Part,AJR,https://open.spotify.com/track/5cBLBXhU9sf6kGvb2Dv2cl,46,47.5,2,0.1862536633373892
New Zealand,2021-12-13,Я буду ебать,"Moreart, IHI",https://open.spotify.com/track/3lFrFQcZWPLa8WEG7xoc4b,46,46.5,2,0.18283187161236175
Norway,2021-12-13,Coming for You (feat. A1 x J1),SwitchOTR,https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,50,50.0,1,0.18246890432423427
Netherlands,2021-12-13,Nothing,Bruno Major,https://open.spotify.com/track/2IAR0DziHCjSu16gR4ihvy,48,48.0,1,0.18187773494505124
Sweden,2021-12-13,Я буду ебать,"Moreart, IHI",https://open.spotify.com/track/3lFrFQcZWPLa8WEG7xoc4b,47,47.0,1,0.17992162790522026
New Zealand,2021-12-13,Peace - Dick Johnson Vocal Remix,"Sweet Mix Kids, Hawkins",https://open.spotify.com/track/25pJnkWbR7PR3nEXEVgrpg,48,48.0,1,0.17875538211820569
India,2021-12-13,Kali Kali Zulfon - Lofi Version,DJ Glory,https://open.spotify.com/track/5dYS1UsjMARJgtCKlW4KJl,32,36.285714285714285,7,0.17766660471216758
Denmark,2021-12-13,Я буду ебать,"Moreart, IHI",https://open.spotify.com/track/3lFrFQcZWPLa8WEG7xoc4b,46,46.0,1,0.17494893441441045
Germany,2021-12-13,Mucho Gusto,"viko63, penglord",https://open.spotify.com/track/36WlC0lGi1UEGJNKLCCV91,51,51.0,1,0.17449159463471461
India,2021-12-13,Mirror Mirror,"F.HERO, MILLI, Changbin of Stray Kids",https://open.spotify.com/track/59WuWdDH06AYXgdoMENEa3,36,39.5,4,0.17133831757007445
India,2021-12-13,TERE TE,"AP Dhillon, Gurinder Gill, Various Artists",https://open.spotify.com/track/6TClJ8jXi3OBV7gcrU3jx5,33,36.42857142857143,7,0.17130798472804198
Denmark,2021-12-13,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,47,48.0,2,0.17014828263624376
Japan,2021-12-13,アノーイング!さんさんウィーク!,五十嵐双葉(CV:楠木ともり)、桜井桃子(CV:早見沙織)、黒部夏美(CV:青山玲菜)、月城モナ(CV:古賀葵),https://open.spotify.com/track/6NOPNoSAYDkpIm3FULMI2Q,41,41.0,1,0.1695616643393066
Japan,2021-12-13,Rocketeer,INI,https://open.spotify.com/track/7Fuv1ELyHOYkRbPvRpN4vo,48,49.333333333333336,3,0.16548533265893967
India,2021-12-13,No One Can Fix Me,Frawley,https://open.spotify.com/track/4h60jyYhzyG060iYvtaQd1,39,44.75,4,0.16234594793396434
India,2021-12-13,Didi Song,Titu Mama,https://open.spotify.com/track/67S9tYQLZdGGFcCVuGvB9l,40,44.333333333333336,3,0.16158333389890667
Japan,2021-12-13,KILLING PART,INI,https://open.spotify.com/track/2zBYZz0wSRBbWEyBPrOY5c,47,48.0,3,0.15005905604015135
Finland,2021-12-13,Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry, Gizzle, Bren Joy",https://open.spotify.com/track/5EIkdrmuu2xkoQWOWjoeFY,44,46.666666666666664,6,0.14746454537292036
Finland,2021-12-13,Can't Get You out Of My Head,Glimmer of Blooms,https://open.spotify.com/track/5txWBmYDYOXulUabyQvsU3,48,48.0,1,0.14602292408153872
India,2021-12-13,Paathira Kaalam,Tribemama Marykali,https://open.spotify.com/track/1q947de3PUA2aqGMKsl3DM,48,48.0,1,0.1449270917852835
Finland,2021-12-13,Toxic,BoyWithUke,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v,49,49.0,1,0.14354099347351337
Finland,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,50,50.0,1,0.14109427806485922
Andorra,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,1,1.8571428571428572,7,0.005037712614957254
Andorra,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,3,4.857142857142857,7,0.004686633321700898
Andorra,2021-12-13,LA FAMA (with The Weeknd),ROSALÍA,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK,1,3.7142857142857144,7,0.0041873211305209854
Andorra,2021-12-13,Tacones Rojos,Sebastian Yatra,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2,1,3.142857142857143,7,0.0038273525615848515
Andorra,2021-12-13,Experimento,Myke Towers,https://open.spotify.com/track/6c32C8T3KlXrbvWSoD5aON,6,6.857142857142857,7,0.003472638280953352
Andorra,2021-12-13,Bar,"TINI, L-Gante",https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC,9,14.142857142857142,7,0.003445415217689967
Andorra,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,11,16.714285714285715,7,0.0034085971640391097
Andorra,2021-12-13,FEEL ME??,Trueno,https://open.spotify.com/track/4kELKaXaNP4EQR8Q8xNIID,14,20.333333333333332,6,0.0032325854752229895
Andorra,2021-12-13,Easy On Me,Adele,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds,2,4.0,7,0.00313034541453629
Andorra,2021-12-13,Loco,"Justin Quiles, Chimbala, Zion & Lennox",https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72,18,25.285714285714285,7,0.003045389645750075
Andorra,2021-12-13,Pepas,Farruko,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni,14,21.428571428571427,7,0.0030245324040655912
Andorra,2021-12-13,Salimo de Noche,"Tiago PZK, Trueno",https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M,7,8.666666666666666,6,0.0028276357358934315
Andorra,2021-12-13,Volando - Remix,"Mora, Bad Bunny, Sech",https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe,10,16.142857142857142,7,0.0026454922431267567
Andorra,2021-12-13,love nwantiti (ah ah ah),CKay,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,11,27.428571428571427,7,0.002630143946890007
Andorra,2021-12-13,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB,9,12.714285714285714,7,0.0025522800984420536
Andorra,2021-12-13,Se Menea,"Don Omar, Nio Garcia",https://open.spotify.com/track/1ZcrHpBbILPNfhBtPhQVHh,15,19.285714285714285,7,0.00247698348270536
Andorra,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,2,4.285714285714286,7,0.0023929926400485723
Andorra,2021-12-13,Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e,6,7.714285714285714,7,0.002339394387101461
Andorra,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,10,14.428571428571429,7,0.002213989502543496
Andorra,2021-12-13,Una Vaina Loca,"Fuego, Manuel Turizo, Duki",https://open.spotify.com/track/2qEoAz0i6yEz5dPggABcLH,11,13.571428571428571,7,0.0021130938754210103
Andorra,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,18,20.0,5,0.001970082006914172
Andorra,2021-12-13,"Ptazeta: Bzrp Music Sessions, Vol. 45","Bizarrap, Ptazeta",https://open.spotify.com/track/4axxCbc4tWlpqHP5UbJMc3,17,18.5,6,0.0019603657417067845
Andorra,2021-12-13,Yonaguni,Bad Bunny,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,17,23.857142857142858,7,0.0019152513283671143
Andorra,2021-12-13,Ateo,"C. Tangana, Nathy Peluso",https://open.spotify.com/track/5xiAfKzE3mbxYbOkUZPR11,17,17.5,6,0.0018893675789572223
Andorra,2021-12-13,Clima Tropical,Dani Fernández,https://open.spotify.com/track/7wD6WAp1lowdxnvEfgyvNV,21,28.142857142857142,7,0.0017669184982426441
Andorra,2021-12-13,Veneno,"Delaossa, KIDDO, J.Moods",https://open.spotify.com/track/5BopknbHSxEm9Ohcs4IbGu,33,35.5,6,0.0017544319800863193
Andorra,2021-12-13,My Universe,"Coldplay, BTS",https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,25,27.666666666666668,6,0.001666450818792201
Andorra,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,28,28.0,1,0.0016332702687569698
Andorra,2021-12-13,Índigo,"Camilo, Evaluna Montaner",https://open.spotify.com/track/4knc1Fp3kbuq8bH2byOvLu,14,22.142857142857142,7,0.0015916695440270656
Andorra,2021-12-13,La Niña de la Escuela,"Lola Indigo, TINI, Belinda",https://open.spotify.com/track/1g4cZvi0nLeeIycd0Rkljj,39,42.5,6,0.0015442726154877866
Andorra,2021-12-13,Súbelo,"Anuel AA, Myke Towers, Jhay Cortez",https://open.spotify.com/track/3xv8JksRyqHa1lwkM9xvJf,16,16.0,2,0.0015055586402564773
Andorra,2021-12-13,INMORTALES,Funzo & Baby Loud,https://open.spotify.com/track/4nVuhPrmtIO1m2hRrtxBlI,13,13.0,1,0.0014987948492812893
Andorra,2021-12-13,Ella,"El Bobe, alPeDue",https://open.spotify.com/track/5lFSvyRAeG0asgqBuM5MQW,19,23.333333333333332,6,0.0014743667449516203
Andorra,2021-12-13,Llueve sobre mojado,"Pablo Alborán, Aitana, Álvaro De Luna",https://open.spotify.com/track/3z4XtoZVf8AOoR18Lnp7e1,31,35.57142857142857,7,0.001416960890115074
Andorra,2021-12-13,Colorín Colorado,Justin Quiles,https://open.spotify.com/track/2YZDh5CecWx0qlFiTvqVQ9,22,22.0,2,0.00133517751251009
Andorra,2021-12-13,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,26,30.5,4,0.0013307674040213228
Andorra,2021-12-13,Flamenco y Bachata,Daviles de Novelda,https://open.spotify.com/track/6ynErSDSlxqsxg0D3LJ8sK,35,38.142857142857146,7,0.0013056749819226516
Andorra,2021-12-13,#RapSinCorte L,"Foyone, Sceno, Kase.O, Dollar Selmouni, Ayax y Prok, FERNANDOCOSTA, Spok Sponha, Elio Toffana, Ptazeta, Cráneo, Bejo, Easy-S, Moneo, Las Ninyas del Corro, Sofía Gabanna, ToteKing, Recycled J",https://open.spotify.com/track/5ZaPIvSXtTxrj8yXnUx0wd,40,40.0,1,0.0012845298454509809
Andorra,2021-12-13,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU,41,43.6,5,0.0012706111143807345
Andorra,2021-12-13,Another Love,Tom Odell,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,26,33.4,5,0.00126046791218539
Andorra,2021-12-13,Infinity,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,24,31.333333333333332,3,0.0012505298923325833
Andorra,2021-12-13,Todo De Ti,Rauw Alejandro,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,33,37.25,4,0.00123198209188655
Andorra,2021-12-13,Ley Seca,"Jhay Cortez, Anuel AA",https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n,20,22.5,2,0.001225295426906116
Andorra,2021-12-13,SEJODIOTO,KAROL G,https://open.spotify.com/track/704LUEih663hiE3CnyUrFW,29,37.0,4,0.0011616837131200905
Andorra,2021-12-13,La Historia,"El Taiger, DJ Conds",https://open.spotify.com/track/20RGQHWvqyyacpuxMBeLsZ,33,34.5,4,0.0011601912351290522
Andorra,2021-12-13,Tu Y Yo (feat. Los del Control),Cano,https://open.spotify.com/track/5pVEORKrVAtcWOEMJlZCFB,21,23.4,5,0.0011558654822776287
Andorra,2021-12-13,Cicatrices,Natos y Waor,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox,46,46.0,1,0.001139133577708054
Andorra,2021-12-13,Como Estrellas,LA YOUNG,https://open.spotify.com/track/7GcN9q4AAH4uzQKvyuvByT,44,46.0,5,0.0011385935996205139
Andorra,2021-12-13,Dile (Homenaje),Jhay Cortez,https://open.spotify.com/track/073yIM7v2j6XadD4Nkn0Fh,11,11.0,1,0.0011335827749100933
Andorra,2021-12-13,Cuando Ella Sale,Morad,https://open.spotify.com/track/0bxzF2Kyql0pQ58Mymztue,31,33.75,4,0.0011280313526023642
Andorra,2021-12-13,Miénteme,"TINI, Maria Becerra",https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc,35,36.25,4,0.0011152151693933268
Andorra,2021-12-13,STAY (with Justin Bieber),The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,39,40.5,2,0.0011093322561378817
Andorra,2021-12-13,Se Le Ve,"Dímelo Flow, Dalex, Sech, Justin Quiles, Arcangel, De La Ghetto, Lenny Tavárez",https://open.spotify.com/track/5W1qmxHrMlQGGAiFA3ZQqP,39,42.0,2,0.001105962431585986
Andorra,2021-12-13,"Anuel AA: Bzrp Music Sessions, Vol. 46","Bizarrap, Anuel AA",https://open.spotify.com/track/1mrGEef8GuaEnDdw8J5BQp,27,28.0,4,0.0010900645277148783
Andorra,2021-12-13,Don't Go Yet,Camila Cabello,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad,40,42.0,2,0.00108623879568154
